Freq.	V(vo)	V(vo1)
1.04231742939319e+03	(-6.77535019552941e+01dB,-9.75265813288615e+01°)	(-6.77201516971235e+01dB,-9.74446739441070e+01°)
1.04472021922069e+03	(-6.76931722048522e+01dB,-9.75440989536883e+01°)	(-6.76598188679308e+01dB,-9.74619857791887e+01°)
1.04712854805079e+03	(-6.76328409201255e+01dB,-9.75616581623955e+01°)	(-6.75994844895059e+01dB,-9.74793387250450e+01°)
1.04954242865221e+03	(-6.75725080939198e+01dB,-9.75792590593235e+01°)	(-6.75391485545790e+01dB,-9.74967328846613e+01°)
1.05196187382311e+03	(-6.75121737190068e+01dB,-9.75969017491148e+01°)	(-6.74788110558451e+01dB,-9.75141683613215e+01°)
1.05438689639114e+03	(-6.74518377881235e+01dB,-9.76145863367148e+01°)	(-6.74184719859645e+01dB,-9.75316452585997e+01°)
1.05681750921354e+03	(-6.73915002939726e+01dB,-9.76323129273730e+01°)	(-6.73581313375628e+01dB,-9.75491636803765e+01°)
1.05925372517717e+03	(-6.73311612292220e+01dB,-9.76500816266446e+01°)	(-6.72977891032300e+01dB,-9.75667237308320e+01°)
1.06169555719861e+03	(-6.72708205865047e+01dB,-9.76678925403910e+01°)	(-6.72374452755213e+01dB,-9.75843255144487e+01°)
1.06414301822420e+03	(-6.72104783584184e+01dB,-9.76857457747815e+01°)	(-6.71770998469559e+01dB,-9.76019691360128e+01°)
1.06659612123014e+03	(-6.71501345375259e+01dB,-9.77036414362942e+01°)	(-6.71167528100175e+01dB,-9.76196547006143e+01°)
1.06905487922254e+03	(-6.70897891163544e+01dB,-9.77215796317174e+01°)	(-6.70564041571540e+01dB,-9.76373823136443e+01°)
1.07151930523749e+03	(-6.70294420873955e+01dB,-9.77395604681505e+01°)	(-6.69960538807774e+01dB,-9.76551520808106e+01°)
1.07398941234113e+03	(-6.69690934431051e+01dB,-9.77575840530056e+01°)	(-6.69357019732630e+01dB,-9.76729641081184e+01°)
1.07646521362972e+03	(-6.69087431759030e+01dB,-9.77756504940084e+01°)	(-6.68753484269501e+01dB,-9.76908185018897e+01°)
1.07894672222971e+03	(-6.68483912781730e+01dB,-9.77937598991993e+01°)	(-6.68149932341415e+01dB,-9.77087153687536e+01°)
1.08143395129782e+03	(-6.67880377422627e+01dB,-9.78119123769352e+01°)	(-6.67546363871031e+01dB,-9.77266548156502e+01°)
1.08392691402109e+03	(-6.67276825604829e+01dB,-9.78301080358899e+01°)	(-6.66942778780638e+01dB,-9.77446369498333e+01°)
1.08642562361695e+03	(-6.66673257251082e+01dB,-9.78483469850561e+01°)	(-6.66339176992153e+01dB,-9.77626618788697e+01°)
1.08893009333331e+03	(-6.66069672283760e+01dB,-9.78666293337462e+01°)	(-6.65735558427124e+01dB,-9.77807297106422e+01°)
1.09144033644864e+03	(-6.65466070624867e+01dB,-9.78849551915938e+01°)	(-6.65131923006723e+01dB,-9.77988405533527e+01°)
1.09395636627197e+03	(-6.64862452196038e+01dB,-9.79033246685546e+01°)	(-6.64528270651741e+01dB,-9.78169945155126e+01°)
1.09647819614306e+03	(-6.64258816918531e+01dB,-9.79217378749079e+01°)	(-6.63924601282597e+01dB,-9.78351917059605e+01°)
1.09900583943240e+03	(-6.63655164713230e+01dB,-9.79401949212581e+01°)	(-6.63320914819324e+01dB,-9.78534322338527e+01°)
1.10153930954129e+03	(-6.63051495500641e+01dB,-9.79586959185354e+01°)	(-6.62717211181578e+01dB,-9.78717162086637e+01°)
1.10407861990195e+03	(-6.62447809200891e+01dB,-9.79772409779976e+01°)	(-6.62113490288627e+01dB,-9.78900437401949e+01°)
1.10662378397754e+03	(-6.61844105733726e+01dB,-9.79958302112312e+01°)	(-6.61509752059354e+01dB,-9.79084149385664e+01°)
1.10917481526228e+03	(-6.61240385018508e+01dB,-9.80144637301525e+01°)	(-6.60905996412256e+01dB,-9.79268299142301e+01°)
1.11173172728147e+03	(-6.60636646974215e+01dB,-9.80331416470093e+01°)	(-6.60302223265437e+01dB,-9.79452887779593e+01°)
1.11429453359161e+03	(-6.60032891519437e+01dB,-9.80518640743818e+01°)	(-6.59698432536611e+01dB,-9.79637916408556e+01°)
1.11686324778044e+03	(-6.59429118572377e+01dB,-9.80706311251843e+01°)	(-6.59094624143099e+01dB,-9.79823386143504e+01°)
1.11943788346703e+03	(-6.58825328050846e+01dB,-9.80894429126662e+01°)	(-6.58490798001827e+01dB,-9.80009298102061e+01°)
1.12201845430184e+03	(-6.58221519872263e+01dB,-9.81082995504136e+01°)	(-6.57886954029320e+01dB,-9.80195653405179e+01°)
1.12460497396680e+03	(-6.57617693953653e+01dB,-9.81272011523504e+01°)	(-6.57283092141707e+01dB,-9.80382453177083e+01°)
1.12719745617539e+03	(-6.57013850211642e+01dB,-9.81461478327398e+01°)	(-6.56679212254714e+01dB,-9.80569698545391e+01°)
1.12979591467267e+03	(-6.56409988562461e+01dB,-9.81651397061856e+01°)	(-6.56075314283663e+01dB,-9.80757390641079e+01°)
1.13240036323543e+03	(-6.55806108921939e+01dB,-9.81841768876336e+01°)	(-6.55471398143474e+01dB,-9.80945530598444e+01°)
1.13501081567219e+03	(-6.55202211205502e+01dB,-9.82032594923729e+01°)	(-6.54867463748653e+01dB,-9.81134119555206e+01°)
1.13762728582330e+03	(-6.54598295328173e+01dB,-9.82223876360373e+01°)	(-6.54263511013303e+01dB,-9.81323158652489e+01°)
1.14024978756104e+03	(-6.53994361204569e+01dB,-9.82415614346069e+01°)	(-6.53659539851112e+01dB,-9.81512649034805e+01°)
1.14287833478964e+03	(-6.53390408748896e+01dB,-9.82607810044089e+01°)	(-6.53055550175356e+01dB,-9.81702591850078e+01°)
1.14551294144541e+03	(-6.52786437874953e+01dB,-9.82800464621199e+01°)	(-6.52451541898895e+01dB,-9.81892988249707e+01°)
1.14815362149676e+03	(-6.52182448496125e+01dB,-9.82993579247663e+01°)	(-6.51847514934170e+01dB,-9.82083839388471e+01°)
1.15080038894431e+03	(-6.51578440525382e+01dB,-9.83187155097267e+01°)	(-6.51243469193204e+01dB,-9.82275146424716e+01°)
1.15345325782096e+03	(-6.50974413875280e+01dB,-9.83381193347324e+01°)	(-6.50639404587598e+01dB,-9.82466910520189e+01°)
1.15611224219197e+03	(-6.50370368457953e+01dB,-9.83575695178697e+01°)	(-6.50035321028529e+01dB,-9.82659132840145e+01°)
1.15877735615500e+03	(-6.49766304185117e+01dB,-9.83770661775806e+01°)	(-6.49431218426746e+01dB,-9.82851814553379e+01°)
1.16144861384021e+03	(-6.49162220968066e+01dB,-9.83966094326647e+01°)	(-6.48827096692574e+01dB,-9.83044956832153e+01°)
1.16412602941036e+03	(-6.48558118717667e+01dB,-9.84161994022806e+01°)	(-6.48222955735905e+01dB,-9.83238560852309e+01°)
1.16680961706083e+03	(-6.47953997344361e+01dB,-9.84358362059470e+01°)	(-6.47618795466199e+01dB,-9.83432627793218e+01°)
1.16949939101974e+03	(-6.47349856758161e+01dB,-9.84555199635449e+01°)	(-6.47014615792483e+01dB,-9.83627158837831e+01°)
1.17219536554800e+03	(-6.46745696868648e+01dB,-9.84752507953183e+01°)	(-6.46410416623343e+01dB,-9.83822155172652e+01°)
1.17489755493940e+03	(-6.46141517584970e+01dB,-9.84950288218762e+01°)	(-6.45806197866932e+01dB,-9.84017617987796e+01°)
1.17760597352068e+03	(-6.45537318815840e+01dB,-9.85148541641939e+01°)	(-6.45201959430958e+01dB,-9.84213548476989e+01°)
1.18032063565160e+03	(-6.44933100469533e+01dB,-9.85347269436145e+01°)	(-6.44597701222689e+01dB,-9.84409947837577e+01°)
1.18304155572503e+03	(-6.44328862453885e+01dB,-9.85546472818506e+01°)	(-6.43993423148943e+01dB,-9.84606817270540e+01°)
1.18576874816703e+03	(-6.43724604676291e+01dB,-9.85746153009854e+01°)	(-6.43389125116095e+01dB,-9.84804157980509e+01°)
1.18850222743689e+03	(-6.43120327043700e+01dB,-9.85946311234750e+01°)	(-6.42784807030068e+01dB,-9.85001971175795e+01°)
1.19124200802724e+03	(-6.42516029462615e+01dB,-9.86146948721490e+01°)	(-6.42180468796333e+01dB,-9.85200258068367e+01°)
1.19398810446414e+03	(-6.41911711839093e+01dB,-9.86348066702127e+01°)	(-6.41576110319908e+01dB,-9.85399019873917e+01°)
1.19674053130711e+03	(-6.41307374078738e+01dB,-9.86549666412486e+01°)	(-6.40971731505353e+01dB,-9.85598257811843e+01°)
1.19949930314924e+03	(-6.40703016086702e+01dB,-9.86751749092176e+01°)	(-6.40367332256769e+01dB,-9.85797973105291e+01°)
1.20226443461728e+03	(-6.40098637767682e+01dB,-9.86954315984610e+01°)	(-6.39762912477798e+01dB,-9.85998166981112e+01°)
1.20503594037166e+03	(-6.39494239025917e+01dB,-9.87157368337020e+01°)	(-6.39158472071615e+01dB,-9.86198840669928e+01°)
1.20781383510664e+03	(-6.38889819765187e+01dB,-9.87360907400470e+01°)	(-6.38554010940934e+01dB,-9.86399995406170e+01°)
1.21059813355035e+03	(-6.38285379888810e+01dB,-9.87564934429874e+01°)	(-6.37949528987996e+01dB,-9.86601632428028e+01°)
1.21338885046484e+03	(-6.37680919299641e+01dB,-9.87769450684016e+01°)	(-6.37345026114577e+01dB,-9.86803752977504e+01°)
1.21618600064623e+03	(-6.37076437900065e+01dB,-9.87974457425559e+01°)	(-6.36740502221974e+01dB,-9.87006358300430e+01°)
1.21898959892473e+03	(-6.36471935592003e+01dB,-9.88179955921067e+01°)	(-6.36135957211013e+01dB,-9.87209449646481e+01°)
1.22179966016473e+03	(-6.35867412276901e+01dB,-9.88385947441017e+01°)	(-6.35531390982044e+01dB,-9.87413028269181e+01°)
1.22461619926491e+03	(-6.35262867855732e+01dB,-9.88592433259821e+01°)	(-6.34926803434932e+01dB,-9.87617095425920e+01°)
1.22743923115827e+03	(-6.34658302228996e+01dB,-9.88799414655839e+01°)	(-6.34322194469066e+01dB,-9.87821652378001e+01°)
1.23026877081224e+03	(-6.34053715296712e+01dB,-9.89006892911394e+01°)	(-6.33717563983345e+01dB,-9.88026700390593e+01°)
1.23310483322877e+03	(-6.33449106958418e+01dB,-9.89214869312795e+01°)	(-6.33112911876184e+01dB,-9.88232240732826e+01°)
1.23594743344437e+03	(-6.32844477113173e+01dB,-9.89423345150347e+01°)	(-6.32508238045507e+01dB,-9.88438274677746e+01°)
1.23879658653023e+03	(-6.32239825659546e+01dB,-9.89632321718374e+01°)	(-6.31903542388747e+01dB,-9.88644803502348e+01°)
1.24165230759227e+03	(-6.31635152495620e+01dB,-9.89841800315230e+01°)	(-6.31298824802843e+01dB,-9.88851828487618e+01°)
1.24451461177124e+03	(-6.31030457518990e+01dB,-9.90051782243323e+01°)	(-6.30694085184236e+01dB,-9.89059350918527e+01°)
1.24738351424280e+03	(-6.30425740626754e+01dB,-9.90262268809127e+01°)	(-6.30089323428869e+01dB,-9.89267372084018e+01°)
1.25025903021758e+03	(-6.29821001715519e+01dB,-9.90473261323203e+01°)	(-6.29484539432180e+01dB,-9.89475893277114e+01°)
1.25314117494127e+03	(-6.29216240681391e+01dB,-9.90684761100213e+01°)	(-6.28879733089108e+01dB,-9.89684915794830e+01°)
1.25602996369473e+03	(-6.28611457419979e+01dB,-9.90896769458942e+01°)	(-6.28274904294080e+01dB,-9.89894440938267e+01°)
1.25892541179402e+03	(-6.28006651826388e+01dB,-9.91109287722310e+01°)	(-6.27670052941018e+01dB,-9.90104470012596e+01°)
1.26182753459053e+03	(-6.27401823795218e+01dB,-9.91322317217398e+01°)	(-6.27065178923328e+01dB,-9.90315004327051e+01°)
1.26473634747101e+03	(-6.26796973220561e+01dB,-9.91535859275458e+01°)	(-6.26460282133905e+01dB,-9.90526045195018e+01°)
1.26765186585770e+03	(-6.26192099995999e+01dB,-9.91749915231936e+01°)	(-6.25855362465123e+01dB,-9.90737593933987e+01°)
1.27057410520840e+03	(-6.25587204014603e+01dB,-9.91964486426487e+01°)	(-6.25250419808840e+01dB,-9.90949651865616e+01°)
1.27350308101652e+03	(-6.24982285168927e+01dB,-9.92179574202997e+01°)	(-6.24645454056390e+01dB,-9.91162220315663e+01°)
1.27643880881120e+03	(-6.24377343351007e+01dB,-9.92395179909598e+01°)	(-6.24040465098583e+01dB,-9.91375300614149e+01°)
1.27938130415738e+03	(-6.23772378452361e+01dB,-9.92611304898687e+01°)	(-6.23435452825701e+01dB,-9.91588894095263e+01°)
1.28233058265588e+03	(-6.23167390363982e+01dB,-9.92827950526949e+01°)	(-6.22830417127494e+01dB,-9.91803002097389e+01°)
1.28528665994347e+03	(-6.22562378976337e+01dB,-9.93045118155369e+01°)	(-6.22225357893181e+01dB,-9.92017625963176e+01°)
1.28824955169299e+03	(-6.21957344179368e+01dB,-9.93262809149256e+01°)	(-6.21620275011447e+01dB,-9.92232767039528e+01°)
1.29121927361339e+03	(-6.21352285862481e+01dB,-9.93481024878260e+01°)	(-6.21015168370435e+01dB,-9.92448426677596e+01°)
1.29419584144984e+03	(-6.20747203914553e+01dB,-9.93699766716390e+01°)	(-6.20410037857751e+01dB,-9.92664606232868e+01°)
1.29717927098381e+03	(-6.20142098223924e+01dB,-9.93919036042035e+01°)	(-6.19804883360454e+01dB,-9.92881307065087e+01°)
1.30016957803314e+03	(-6.19536968678393e+01dB,-9.94138834237986e+01°)	(-6.19199704765060e+01dB,-9.93098530538375e+01°)
1.30316677845215e+03	(-6.18931815165219e+01dB,-9.94359162691448e+01°)	(-6.18594501957532e+01dB,-9.93316278021191e+01°)
1.30617088813169e+03	(-6.18326637571118e+01dB,-9.94580022794065e+01°)	(-6.17989274823283e+01dB,-9.93534550886334e+01°)
1.30918192299926e+03	(-6.17721435782257e+01dB,-9.94801415941942e+01°)	(-6.17384023247173e+01dB,-9.93753350511035e+01°)
1.31219989901905e+03	(-6.17116209684254e+01dB,-9.95023343535657e+01°)	(-6.16778747113503e+01dB,-9.93972678276900e+01°)
1.31522483219209e+03	(-6.16510959162175e+01dB,-9.95245806980288e+01°)	(-6.16173446306013e+01dB,-9.94192535569986e+01°)
1.31825673855626e+03	(-6.15905684100529e+01dB,-9.95468807685431e+01°)	(-6.15568120707879e+01dB,-9.94412923780784e+01°)
1.32129563418642e+03	(-6.15300384383269e+01dB,-9.95692347065217e+01°)	(-6.14962770201717e+01dB,-9.94633844304239e+01°)
1.32434153519451e+03	(-6.14695059893788e+01dB,-9.95916426538337e+01°)	(-6.14357394669566e+01dB,-9.94855298539813e+01°)
1.32739445772959e+03	(-6.14089710514911e+01dB,-9.96141047528061e+01°)	(-6.13751993992899e+01dB,-9.95077287891441e+01°)
1.33045441797794e+03	(-6.13484336128902e+01dB,-9.96366211462257e+01°)	(-6.13146568052613e+01dB,-9.95299813767626e+01°)
1.33352143216317e+03	(-6.12878936617452e+01dB,-9.96591919773414e+01°)	(-6.12541116729027e+01dB,-9.95522877581367e+01°)
1.33659551654629e+03	(-6.12273511861680e+01dB,-9.96818173898659e+01°)	(-6.11935639901879e+01dB,-9.95746480750270e+01°)
1.33967668742578e+03	(-6.11668061742133e+01dB,-9.97044975279784e+01°)	(-6.11330137450328e+01dB,-9.95970624696533e+01°)
1.34276496113771e+03	(-6.11062586138776e+01dB,-9.97272325363261e+01°)	(-6.10724609252940e+01dB,-9.96195310846931e+01°)
1.34586035405579e+03	(-6.10457084930997e+01dB,-9.97500225600267e+01°)	(-6.10119055187697e+01dB,-9.96420540632878e+01°)
1.34896288259150e+03	(-6.09851557997597e+01dB,-9.97728677446705e+01°)	(-6.09513475131988e+01dB,-9.96646315490475e+01°)
1.35207256319412e+03	(-6.09246005216793e+01dB,-9.97957682363223e+01°)	(-6.08907868962606e+01dB,-9.96872636860434e+01°)
1.35518941235088e+03	(-6.08640426466210e+01dB,-9.98187241815240e+01°)	(-6.08302236555744e+01dB,-9.97099506188226e+01°)
1.35831344658700e+03	(-6.08034821622882e+01dB,-9.98417357272962e+01°)	(-6.07696577786998e+01dB,-9.97326924923976e+01°)
1.36144468246579e+03	(-6.07429190563247e+01dB,-9.98648030211410e+01°)	(-6.07090892531357e+01dB,-9.97554894522591e+01°)
1.36458313658877e+03	(-6.06823533163144e+01dB,-9.98879262110437e+01°)	(-6.06485180663204e+01dB,-9.97783416443719e+01°)
1.36772882559569e+03	(-6.06217849297812e+01dB,-9.99111054454754e+01°)	(-6.05879442056309e+01dB,-9.98012492151754e+01°)
1.37088176616470e+03	(-6.05612138841883e+01dB,-9.99343408733950e+01°)	(-6.05273676583832e+01dB,-9.98242123115967e+01°)
1.37404197501236e+03	(-6.05006401669383e+01dB,-9.99576326442515e+01°)	(-6.04667884118315e+01dB,-9.98472310810389e+01°)
1.37720946889379e+03	(-6.04400637653726e+01dB,-9.99809809079862e+01°)	(-6.04062064531681e+01dB,-9.98703056713918e+01°)
1.38038426460273e+03	(-6.03794846667714e+01dB,-1.00004385815035e+02°)	(-6.03456217695228e+01dB,-9.98934362310304e+01°)
1.38356637897162e+03	(-6.03189028583531e+01dB,-1.00027847516332e+02°)	(-6.02850343479630e+01dB,-9.99166229088243e+01°)
1.38675582887173e+03	(-6.02583183272741e+01dB,-1.00051366163308e+02°)	(-6.02244441754932e+01dB,-9.99398658541279e+01°)
1.38995263121319e+03	(-6.01977310606284e+01dB,-1.00074941907897e+02°)	(-6.01638512390546e+01dB,-9.99631652167914e+01°)
1.39315680294514e+03	(-6.01371410454475e+01dB,-1.00098574902537e+02°)	(-6.01032555255247e+01dB,-9.99865211471610e+01°)
1.39636836105578e+03	(-6.00765482687000e+01dB,-1.00122265300173e+02°)	(-6.00426570217175e+01dB,-1.00009933796082e+02°)
1.39958732257246e+03	(-6.00159527172911e+01dB,-1.00146013254256e+02°)	(-5.99820557143825e+01dB,-1.00033403314901e+02°)
1.40281370456180e+03	(-5.99553543780625e+01dB,-1.00169818918750e+02°)	(-5.99214515902046e+01dB,-1.00056929855464e+02°)
1.40604752412975e+03	(-5.98947532377919e+01dB,-1.00193682448132e+02°)	(-5.98608446358041e+01dB,-1.00080513570125e+02°)
1.40928879842171e+03	(-5.98341492831928e+01dB,-1.00217603997395e+02°)	(-5.98002348377362e+01dB,-1.00104154611745e+02°)
1.41253754462259e+03	(-5.97735425009143e+01dB,-1.00241583722050e+02°)	(-5.97396221824900e+01dB,-1.00127853133694e+02°)
1.41579377995692e+03	(-5.97129328775405e+01dB,-1.00265621778129e+02°)	(-5.96790066564893e+01dB,-1.00151609289856e+02°)
1.41905752168893e+03	(-5.96523203995903e+01dB,-1.00289718322186e+02°)	(-5.96183882460917e+01dB,-1.00175423234629e+02°)
1.42232878712265e+03	(-5.95917050535170e+01dB,-1.00313873511302e+02°)	(-5.95577669375880e+01dB,-1.00199295122929e+02°)
1.42560759360202e+03	(-5.95310868257081e+01dB,-1.00338087503085e+02°)	(-5.94971427172022e+01dB,-1.00223225110188e+02°)
1.42889395851094e+03	(-5.94704657024849e+01dB,-1.00362360455675e+02°)	(-5.94365155710912e+01dB,-1.00247213352366e+02°)
1.43218789927338e+03	(-5.94098416701022e+01dB,-1.00386692527744e+02°)	(-5.93758854853444e+01dB,-1.00271260005942e+02°)
1.43548943335349e+03	(-5.93492147147479e+01dB,-1.00411083878499e+02°)	(-5.93152524459831e+01dB,-1.00295365227928e+02°)
1.43879857825568e+03	(-5.92885848225426e+01dB,-1.00435534667687e+02°)	(-5.92546164389605e+01dB,-1.00319529175858e+02°)
1.44211535152470e+03	(-5.92279519795394e+01dB,-1.00460045055596e+02°)	(-5.91939774501613e+01dB,-1.00343752007806e+02°)
1.44543977074576e+03	(-5.91673161717236e+01dB,-1.00484615203054e+02°)	(-5.91333354654011e+01dB,-1.00368033882376e+02°)
1.44877185354459e+03	(-5.91066773850120e+01dB,-1.00509245271438e+02°)	(-5.90726904704263e+01dB,-1.00392374958707e+02°)
1.45211161758757e+03	(-5.90460356052532e+01dB,-1.00533935422675e+02°)	(-5.90120424509138e+01dB,-1.00416775396486e+02°)
1.45545908058180e+03	(-5.89853908182265e+01dB,-1.00558685819239e+02°)	(-5.89513913924700e+01dB,-1.00441235355935e+02°)
1.45881426027518e+03	(-5.89247430096421e+01dB,-1.00583496624160e+02°)	(-5.88907372806317e+01dB,-1.00465754997823e+02°)
1.46217717445655e+03	(-5.88640921651406e+01dB,-1.00608368001027e+02°)	(-5.88300801008642e+01dB,-1.00490334483469e+02°)
1.46554784095574e+03	(-5.88034382702923e+01dB,-1.00633300113984e+02°)	(-5.87694198385624e+01dB,-1.00514973974739e+02°)
1.46892627764370e+03	(-5.87427813105976e+01dB,-1.00658293127740e+02°)	(-5.87087564790493e+01dB,-1.00539673634054e+02°)
1.47231250243255e+03	(-5.86821212714859e+01dB,-1.00683347207567e+02°)	(-5.86480900075765e+01dB,-1.00564433624390e+02°)
1.47570653327572e+03	(-5.86214581383156e+01dB,-1.00708462519306e+02°)	(-5.85874204093229e+01dB,-1.00589254109280e+02°)
1.47910838816803e+03	(-5.85607918963736e+01dB,-1.00733639229367e+02°)	(-5.85267476693954e+01dB,-1.00614135252821e+02°)
1.48251808514578e+03	(-5.85001225308752e+01dB,-1.00758877504735e+02°)	(-5.84660717728275e+01dB,-1.00639077219671e+02°)
1.48593564228683e+03	(-5.84394500269634e+01dB,-1.00784177512967e+02°)	(-5.84053927045799e+01dB,-1.00664080175058e+02°)
1.48936107771074e+03	(-5.83787743697087e+01dB,-1.00809539422203e+02°)	(-5.83447104495392e+01dB,-1.00689144284774e+02°)
1.49279440957882e+03	(-5.83180955441087e+01dB,-1.00834963401162e+02°)	(-5.82840249925183e+01dB,-1.00714269715187e+02°)
1.49623565609426e+03	(-5.82574135350877e+01dB,-1.00860449619148e+02°)	(-5.82233363182555e+01dB,-1.00739456633240e+02°)
1.49968483550220e+03	(-5.81967283274965e+01dB,-1.00885998246053e+02°)	(-5.81626444114144e+01dB,-1.00764705206454e+02°)
1.50314196608985e+03	(-5.81360399061117e+01dB,-1.00911609452357e+02°)	(-5.81019492565832e+01dB,-1.00790015602926e+02°)
1.50660706618657e+03	(-5.80753482556356e+01dB,-1.00937283409134e+02°)	(-5.80412508382748e+01dB,-1.00815387991343e+02°)
1.51008015416397e+03	(-5.80146533606959e+01dB,-1.00963020288057e+02°)	(-5.79805491409260e+01dB,-1.00840822540973e+02°)
1.51356124843603e+03	(-5.79539552058447e+01dB,-1.00988820261393e+02°)	(-5.79198441488972e+01dB,-1.00866319421676e+02°)
1.51705036745916e+03	(-5.78932537755591e+01dB,-1.01014683502015e+02°)	(-5.78591358464723e+01dB,-1.00891878803904e+02°)
1.52054752973232e+03	(-5.78325490542398e+01dB,-1.01040610183398e+02°)	(-5.77984242178577e+01dB,-1.00917500858705e+02°)
1.52405275379711e+03	(-5.77718410262115e+01dB,-1.01066600479628e+02°)	(-5.77377092471826e+01dB,-1.00943185757722e+02°)
1.52756605823789e+03	(-5.77111296757221e+01dB,-1.01092654565399e+02°)	(-5.76769909184980e+01dB,-1.00968933673201e+02°)
1.53108746168185e+03	(-5.76504149869424e+01dB,-1.01118772616020e+02°)	(-5.76162692157768e+01dB,-1.00994744777992e+02°)
1.53461698279911e+03	(-5.75896969439657e+01dB,-1.01144954807419e+02°)	(-5.75555441229130e+01dB,-1.01020619245553e+02°)
1.53815464030285e+03	(-5.75289755308074e+01dB,-1.01171201316142e+02°)	(-5.74948156237215e+01dB,-1.01046557249951e+02°)
